COUNTY,DATE,PRECIPITATION,MEAN TEMP
Polk,02/29,0.0,54.75
Polk,03/01,0.0,54.75
Polk,03/02,0.0,62.75
Polk,03/03,0.0,68.25
Polk,03/04,0.0,75.25
Polk,03/05,0.0,78.5
Polk,03/06,0.0,77.25
Polk,03/07,0.0,60.0
Polk,03/08,0.05,58.5
Polk,03/09,0.0,63.25
Polk,03/10,0.0,67.5
Polk,03/11,0.0,69.25
Polk,03/12,0.0,71.25
Polk,03/13,0.0,72.75
Polk,03/14,0.0,71.25
Polk,03/15,0.0,73.75
Polk,03/16,0.0,73.75
Polk,03/17,0.0,72.75
Polk,03/18,0.0,75.0
Polk,03/19,0.0,74.0
Polk,03/20,0.0,75.25
Polk,03/21,0.0,75.0
Polk,03/22,0.0,75.5
Polk,03/23,0.0,76.25
Polk,03/24,0.0,75.75
Polk,03/25,0.0,76.5
Polk,03/26,0.0,78.25
Polk,03/27,0.0,80.0
Polk,03/28,0.0,78.75
Polk,03/29,0.0,79.0
Polk,03/30,0.0,78.75
Polk,03/31,0.0,79.75
Polk,04/01,0.26,74.75
Polk,04/02,0.0,66.0
Polk,04/03,0.0,67.75
Polk,04/04,0.25,70.0
Polk,04/05,0.0,72.75
Polk,04/06,0.105,69.75
Polk,04/07,0.0,70.0
Polk,04/08,0.0,77.0
Polk,04/09,0.0,79.5
Polk,04/10,0.0,80.25
Polk,04/11,0.0,74.0
Polk,04/12,0.0,79.0
Polk,04/13,0.0,81.25
Polk,04/14,0.0,80.75
Polk,04/15,0.0,84.0
Polk,04/16,0.025,77.25
Polk,04/17,0.05,69.5
Polk,04/18,0.0,76.25
Polk,04/19,0.195,77.25
Polk,04/20,0.3,-8.700000000000003
Polk,04/21,0.135,71.75
Polk,04/22,0.0,73.25
Polk,04/23,0.0,76.75
Polk,04/24,0.735,80.75
Polk,04/25,0.51,73.75
Polk,04/26,0.0,78.75
Polk,04/27,0.0,73.75
Polk,04/28,0.0,68.5
Polk,04/29,0.0,71.0
Polk,04/30,1.23,74.25
Polk,05/01,0.035,67.75
Polk,05/02,0.0,69.75
Polk,05/03,0.0,74.5
Polk,05/04,0.0,75.75
Polk,05/05,0.0,75.75
Polk,05/06,0.0,77.75
Polk,05/07,0.0,74.75
Polk,05/08,0.0,67.75
Polk,05/09,0.0,73.25
Polk,05/10,0.0,79.0
Polk,05/11,0.08,73.75
Polk,05/12,0.0,72.75
Polk,05/13,0.0,74.0
Polk,05/14,0.0,76.25
Polk,05/15,0.0,76.75
Polk,05/16,0.0,79.5
Polk,05/17,0.045,79.25
Polk,05/18,0.28,81.25
Polk,05/19,0.09,79.5
Polk,05/20,0.0,77.5
Polk,05/21,0.0,80.0
Polk,05/22,0.78,82.0
Polk,05/23,0.0,80.5
Polk,05/24,0.015,79.25
Polk,05/25,0.105,77.75
Polk,05/26,1.04,78.5
Polk,05/27,0.975,81.5
Polk,05/28,0.135,81.0
Polk,05/29,0.575,80.25
Polk,05/30,0.0,81.5
Polk,05/31,0.29,81.5
Polk,06/01,0.0,81.75
Polk,06/02,0.005,82.0
Polk,06/03,0.0,80.5
Polk,06/04,0.145,-11.200000000000003
Polk,06/05,1.595,77.5
Polk,06/06,1.49,81.75
Polk,06/07,1.02,-10.450000000000003
Polk,06/08,0.0,82.25
Polk,06/09,0.0,83.25
Polk,06/10,0.05,83.5
Polk,06/11,1.54,82.75
Polk,06/12,0.0,-9.200000000000003
Polk,06/13,0.45,80.25
Polk,06/14,0.03,79.75
Polk,06/15,0.0,82.5
Polk,06/16,0.0,78.25
Polk,06/17,0.0,-10.200000000000003
Polk,06/18,0.02,-9.450000000000003
Polk,06/19,0.365,-8.700000000000003
Polk,06/20,1.995,81.25
Polk,06/21,0.0,82.5
Polk,06/22,0.0,83.25
Polk,06/23,0.125,83.5
Polk,06/24,0.33,84.0
Polk,06/25,0.0,-7.450000000000003
Polk,06/26,0.005,-7.200000000000003
Polk,06/27,0.0,-7.450000000000003
Polk,06/28,0.0,-7.700000000000003
Polk,06/29,0.0,-7.450000000000003
Polk,06/30,0.635,85.0
Polk,07/01,0.035,85.25
Polk,07/02,0.25,84.75
Polk,07/03,0.21,82.75
Polk,07/04,-49.919999999999995,82.75
Polk,07/05,-49.635,82.75
Polk,07/06,-49.614999999999995,82.25
Polk,07/07,-49.055,81.0
Polk,07/08,-49.485,81.5
Polk,07/09,-49.995,82.5
Polk,07/10,0.365,84.5
Polk,07/11,0.345,85.0
Polk,07/12,-49.73,84.5
Polk,07/13,-49.94,85.25
Polk,07/14,0.11,86.25
Polk,07/15,0.1,84.5
Polk,07/16,0.135,82.25
Polk,07/17,0.1,83.25
Polk,07/18,0.20500000000000002,83.5
Polk,07/19,0.060000000000000005,83.25
Polk,07/20,0.025,83.0
Polk,07/21,-49.739999999999995,82.5
Polk,07/22,0.125,83.0
Polk,07/23,0.74,81.5
Polk,07/24,0.605,80.75
Polk,07/25,0.215,83.5
Polk,07/26,1.1,83.25
Polk,07/27,-49.93,83.0
Polk,07/28,-49.885,82.5
Polk,07/29,-49.919999999999995,81.75
Polk,07/30,-49.97,83.0
Polk,07/31,0.0,85.25
Polk,08/01,0.0,84.25
Polk,08/02,0.0,85.25
Polk,08/03,0.035,83.25
Polk,08/04,0.0,84.75
Polk,08/05,1.07,83.75
Polk,08/06,1.1400000000000001,83.25
Polk,08/07,0.18,83.5
Polk,08/08,0.26,84.75
Polk,08/09,0.71,84.5
Polk,08/10,0.0,84.5
Polk,08/11,0.575,83.25
Polk,08/12,0.53,84.0
Polk,08/13,0.235,84.0
Polk,08/14,1.0799999999999998,84.25
Polk,08/15,0.0,84.5
Polk,08/16,0.435,83.75
Polk,08/17,0.165,83.25
Polk,08/18,0.87,83.75
Polk,08/19,0.91,82.25
Polk,08/20,0.365,78.75
Polk,08/21,0.7150000000000001,81.75
Polk,08/22,0.145,82.0
Polk,08/23,0.265,82.75
Polk,08/24,0.2,85.75
Polk,08/25,0.065,85.25
Polk,08/26,0.0,86.25
Polk,08/27,0.02,84.5
Polk,08/28,0.7150000000000001,84.75
Polk,08/29,0.0,84.25
Polk,08/30,0.815,84.75
Polk,08/31,1.255,80.0
Polk,09/01,1.165,81.75
Polk,09/02,0.0,84.25
Polk,09/03,0.115,85.0
Polk,09/04,0.0,85.5
Polk,09/05,0.0,85.75
Polk,09/06,0.17,83.25
Polk,09/07,0.16,83.75
Polk,09/08,0.455,83.0
Polk,09/09,0.365,82.75
Polk,09/10,0.355,81.5
Polk,09/11,0.39,82.25
Polk,09/12,0.065,81.75
Polk,09/13,0.625,79.75
Polk,09/14,0.31,79.25
Polk,09/15,0.0,82.0
Polk,09/16,0.095,82.75
Polk,09/17,0.015,84.0
Polk,09/18,0.0,81.75
Polk,09/19,0.195,82.25
Polk,09/20,0.0,81.0
Polk,09/21,1.03,-9.700000000000003
Polk,09/22,0.0,77.75
Polk,09/23,0.0,76.25
Polk,09/24,0.0,79.5
Polk,09/25,0.0,81.75
Polk,09/26,0.0,83.5
Polk,09/27,0.0,82.25
Polk,09/28,1.125,82.0
Polk,09/29,1.01,82.5
Polk,09/30,0.99,74.25
Polk,10/01,0.0,73.0
Polk,10/02,0.0,75.75
Polk,10/03,0.0,75.25
Polk,10/04,0.385,74.75
Polk,10/05,0.005,75.5
Polk,10/06,0.0,79.75
Polk,10/07,0.455,82.75
Polk,10/08,0.0,81.75
Polk,10/09,0.055,82.0
Polk,10/10,0.0,82.0
Polk,10/11,0.0,82.0
Polk,10/12,0.295,81.0
Polk,10/13,0.0,79.5
Polk,10/14,0.0,78.25
Polk,10/15,0.0,78.75
Polk,10/16,0.0,79.25
Polk,10/17,0.0,79.5
Polk,10/18,0.14,79.25
Polk,10/19,0.0,79.75
Polk,10/20,0.24,79.0
Polk,10/21,0.015,76.5
Polk,10/22,0.015,77.75
Polk,10/23,0.18,78.0
Polk,10/24,0.2,77.25
Polk,10/25,0.0,78.0
Polk,10/26,0.83,81.0
Polk,10/27,0.0,81.0
Polk,10/28,0.0,82.0
Polk,10/29,0.0,81.5
Polk,10/30,0.155,78.5
Polk,10/31,0.0,-13.950000000000003
Polk,11/01,0.0,76.75
Polk,11/02,0.585,72.25
Polk,11/03,0.0,65.0
Polk,11/04,0.0,68.0
Polk,11/05,0.0,70.5
Polk,11/06,0.0,75.75
Polk,11/07,0.0,76.25
Polk,11/08,0.055,77.0
Polk,11/09,0.21,-12.450000000000003
Polk,11/10,0.065,77.75
Polk,11/11,0.235,77.0
Polk,11/12,0.89,76.5
Polk,11/13,0.49,76.25
Polk,11/14,0.0,75.75
Polk,11/15,0.16,73.25
Polk,11/16,0.0,74.5
Polk,11/17,0.0,70.5
Polk,11/18,0.0,64.0
Polk,11/19,0.0,66.0
Polk,11/20,0.0,67.0
Polk,11/21,0.01,70.25
Polk,11/22,0.03,68.0
Polk,11/23,0.0,70.5
Polk,11/24,0.0,67.5
Polk,11/25,0.0,69.25
Polk,11/26,0.0,70.0
Polk,11/27,0.0,70.75
Polk,11/28,0.0,71.75
Polk,11/29,0.0,72.0
Polk,11/30,0.1,-13.950000000000003
Polk,12/01,0.34,58.0
Polk,12/02,0.0,48.25
Polk,12/03,0.0,52.5
Polk,12/04,0.0,62.75
Polk,12/05,0.0,62.0
Polk,12/06,0.0,62.75
Polk,12/07,0.405,62.0
Polk,12/08,0.0,50.25
Polk,12/09,0.0,47.25
Polk,12/10,0.0,52.75
Polk,12/11,0.0,58.0
Polk,12/12,0.0,63.0
Polk,12/13,0.09,67.5
Polk,12/14,0.07,69.25
Polk,12/15,0.08,67.75
Polk,12/16,0.025,66.5
Polk,12/17,0.065,64.25
Polk,12/18,0.0,52.25
Polk,12/19,0.0,56.75
Polk,12/20,0.0,64.75
Polk,12/21,1.615,66.0
Polk,12/22,0.0,58.5
Polk,12/23,0.0,61.5
Polk,12/24,0.0,-19.700000000000003
Polk,12/25,0.24000000000000002,61.0
Polk,12/26,0.0,44.25
Polk,12/27,0.0,49.5
Polk,12/28,0.0,63.0
Polk,12/29,0.0,63.0
Polk,12/30,0.0,67.5
Polk,12/31,0.0,72.5
Sarasota,01/01,0.0,62.0
Sarasota,01/02,0.0,66.75
Sarasota,01/03,0.0,74.5
Sarasota,01/04,0.5,72.5
Sarasota,01/05,0.0,56.5
Sarasota,01/06,0.0,55.5
Sarasota,01/07,0.0,57.75
Sarasota,01/08,0.0,58.5
Sarasota,01/09,0.0,63.75
Sarasota,01/10,0.0,69.0
Sarasota,01/11,0.0,75.0
Sarasota,01/12,0.005,76.5
Sarasota,01/13,0.0,76.25
Sarasota,01/14,0.0,75.75
Sarasota,01/15,0.0,74.75
Sarasota,01/16,0.0,71.0
Sarasota,01/17,0.0,70.25
Sarasota,01/18,0.0,68.5
Sarasota,01/19,0.0,68.75
Sarasota,01/20,0.0,58.5
Sarasota,01/21,0.0,48.0
Sarasota,01/22,0.0,46.0
Sarasota,01/23,0.0,60.25
Sarasota,01/24,0.015,67.75
Sarasota,01/25,0.0,63.5
Sarasota,01/26,0.01,55.75
Sarasota,01/27,0.005,60.25
Sarasota,01/28,0.0,64.5
Sarasota,01/29,0.12,62.5
Sarasota,01/30,0.14,62.0
Sarasota,01/31,0.049999999999999996,62.0
Sarasota,02/01,0.495,63.0
Sarasota,02/02,0.07500000000000001,53.25
Sarasota,02/03,0.005,54.0
Sarasota,02/04,0.030000000000000002,61.25
Sarasota,02/05,0.0,68.5
Sarasota,02/06,0.0,72.0
Sarasota,02/07,0.78,66.75
Sarasota,02/08,0.015,61.25
Sarasota,02/09,0.005,63.75
Sarasota,02/10,0.0,68.25
Sarasota,02/11,0.005,70.5
Sarasota,02/12,0.0,72.0
Sarasota,02/13,0.005,71.5
Sarasota,02/14,0.005,74.25
Sarasota,02/15,0.145,70.25
Sarasota,02/16,0.0,70.25
Sarasota,02/17,0.0,72.0
Sarasota,02/18,0.0,74.0
Sarasota,02/19,0.0,75.0
Sarasota,02/20,0.0,73.75
Sarasota,02/21,0.025,61.0
Sarasota,02/22,0.0,54.25
Sarasota,02/23,0.0,63.75
Sarasota,02/24,0.0,66.0
Sarasota,02/25,0.0,70.5
Sarasota,02/26,0.1,71.75
Sarasota,02/27,0.2,61.75
Sarasota,02/28,0.0,53.0
Sarasota,02/29,0.01,56.25
Sarasota,03/01,0.0,62.0
Sarasota,03/02,0.0,63.5
Sarasota,03/03,0.0,71.0
Sarasota,03/04,0.0,70.0
Sarasota,03/05,0.1,72.0
Sarasota,03/06,0.0,71.25
Sarasota,03/07,0.0,61.75
Sarasota,03/08,0.0,62.0
Sarasota,03/09,0.0,64.0
Sarasota,03/10,0.0,69.0
Sarasota,03/11,0.0,70.0
Sarasota,03/12,0.0,71.25
Sarasota,03/13,0.0,71.5
Sarasota,03/14,0.0,74.25
Sarasota,03/15,0.0,73.5
Sarasota,03/16,0.01,73.25
Sarasota,03/17,0.0,72.0
Sarasota,03/18,0.005,71.25
Sarasota,03/19,0.0,71.75
Sarasota,03/20,0.0,73.0
Sarasota,03/21,0.0,71.75
Sarasota,03/22,0.0,70.75
Sarasota,03/23,0.0,74.25
Sarasota,03/24,0.0,71.5
Sarasota,03/25,0.0,68.75
Sarasota,03/26,0.0,75.75
Sarasota,03/27,0.0,72.5
Sarasota,03/28,0.0,75.5
Sarasota,03/29,0.0,75.0
Sarasota,03/30,0.0,76.75
Sarasota,03/31,0.0,76.0
Sarasota,04/01,0.265,70.5
Sarasota,04/02,0.0,65.25
Sarasota,04/03,0.0,69.5
Sarasota,04/04,0.01,70.75
Sarasota,04/05,0.215,70.5
Sarasota,04/06,0.075,68.75
Sarasota,04/07,0.0,72.5
Sarasota,04/08,0.0,74.5
Sarasota,04/09,0.0,76.75
Sarasota,04/10,0.0,73.5
Sarasota,04/11,0.0,74.75
Sarasota,04/12,0.0,78.5
Sarasota,04/13,0.0,81.75
Sarasota,04/14,0.0,75.5
Sarasota,04/15,0.015,77.0
Sarasota,04/16,0.005,75.5
Sarasota,04/17,0.0,71.0
Sarasota,04/18,0.295,-11.950000000000003
Sarasota,04/19,0.0,-10.950000000000003
Sarasota,04/20,0.075,76.5
Sarasota,04/21,0.14,71.75
Sarasota,04/22,0.0,73.75
Sarasota,04/23,0.0,75.5
Sarasota,04/24,0.45,75.25
Sarasota,04/25,2.35,74.5
Sarasota,04/26,0.01,77.75
Sarasota,04/27,0.0,71.0
Sarasota,04/28,0.0,70.75
Sarasota,04/29,0.0,72.5
Sarasota,04/30,0.85,73.5
Sarasota,05/01,0.035,67.5
Sarasota,05/02,0.0,-14.450000000000003
Sarasota,05/03,0.0,70.75
Sarasota,05/04,0.0,73.5
Sarasota,05/05,0.0,74.0
Sarasota,05/06,0.0,74.75
Sarasota,05/07,0.0,73.5
Sarasota,05/08,0.0,71.0
Sarasota,05/09,0.0,74.25
Sarasota,05/10,0.015,76.25
Sarasota,05/11,0.0,76.0
Sarasota,05/12,0.0,74.75
Sarasota,05/13,0.0,76.5
Sarasota,05/14,0.0,77.75
Sarasota,05/15,0.1,77.5
Sarasota,05/16,1.025,77.75
Sarasota,05/17,0.16,78.25
Sarasota,05/18,0.24,75.75
Sarasota,05/19,0.05,76.25
Sarasota,05/20,0.0,76.25
Sarasota,05/21,0.0,78.5
Sarasota,05/22,0.585,79.75
Sarasota,05/23,0.37,80.5
Sarasota,05/24,0.01,79.5
Sarasota,05/25,0.77,77.25
Sarasota,05/26,0.65,78.25
Sarasota,05/27,0.0,79.25
Sarasota,05/28,0.01,78.0
Sarasota,05/29,0.1,77.25
Sarasota,05/30,0.035,79.25
Sarasota,05/31,0.12,79.0
Sarasota,06/01,1.05,83.5
Sarasota,06/02,0.0,83.25
Sarasota,06/03,0.75,79.75
Sarasota,06/04,1.625,77.5
Sarasota,06/05,0.845,78.0
Sarasota,06/06,1.78,78.5
Sarasota,06/07,1.0,79.5
Sarasota,06/08,0.0,82.25
Sarasota,06/09,0.0,83.0
Sarasota,06/10,0.0,83.0
Sarasota,06/11,0.35,82.75
Sarasota,06/12,0.030000000000000002,81.75
Sarasota,06/13,0.245,81.5
Sarasota,06/14,0.39,79.0
Sarasota,06/15,0.245,81.5
Sarasota,06/16,0.01,79.5
Sarasota,06/17,0.0,79.5
Sarasota,06/18,0.0,80.75
Sarasota,06/19,0.3,80.75
Sarasota,06/20,0.05,81.5
Sarasota,06/21,0.0,82.0
Sarasota,06/22,0.0,83.75
Sarasota,06/23,0.0,83.75
Sarasota,06/24,0.0,84.25
Sarasota,06/25,0.0,85.25
Sarasota,06/26,0.0,85.5
Sarasota,06/27,0.0,85.25
Sarasota,06/28,0.025,84.75
Sarasota,06/29,0.0,86.25
Sarasota,06/30,0.0,84.25
Sarasota,07/01,0.0,85.25
Sarasota,07/02,0.0,84.0
Sarasota,07/03,0.0,85.25
Sarasota,07/04,0.075,85.25
Sarasota,07/05,0.015,84.0
Sarasota,07/06,0.2,83.75
Sarasota,07/07,0.1,84.75
Sarasota,07/08,0.0,84.5
Sarasota,07/09,0.0,84.0
Sarasota,07/10,0.005,85.5
Sarasota,07/11,0.0,85.75
Sarasota,07/12,0.0,86.0
Sarasota,07/13,0.0,86.0
Sarasota,07/14,0.0,85.25
Sarasota,07/15,0.0,83.5
Sarasota,07/16,1.21,-7.950000000000003
Sarasota,07/17,0.35,-9.700000000000003
Sarasota,07/18,0.29000000000000004,-9.700000000000003
Sarasota,07/19,0.5700000000000001,80.5
Sarasota,07/20,0.03,-7.700000000000003
Sarasota,07/21,0.025,83.75
Sarasota,07/22,0.115,-8.950000000000003
Sarasota,07/23,0.75,-9.200000000000003
Sarasota,07/24,1.215,81.5
Sarasota,07/25,0.43500000000000005,83.0
Sarasota,07/26,1.0550000000000002,83.25
Sarasota,07/27,0.28,82.5
Sarasota,07/28,0.015,83.0
Sarasota,07/29,0.09,82.5
Sarasota,07/30,0.05,83.5
Sarasota,07/31,0.0,84.25
Sarasota,08/01,0.01,84.75
Sarasota,08/02,0.0,82.5
Sarasota,08/03,0.25,82.25
Sarasota,08/04,0.0,82.0
Sarasota,08/05,0.025,83.0
Sarasota,08/06,0.185,82.75
Sarasota,08/07,0.185,83.5
Sarasota,08/08,0.075,83.5
Sarasota,08/09,0.105,82.0
Sarasota,08/10,0.13,83.25
Sarasota,08/11,0.3,82.25
Sarasota,08/12,0.525,82.25
Sarasota,08/13,0.025,84.25
Sarasota,08/14,0.025,84.25
Sarasota,08/15,0.0,84.0
Sarasota,08/16,0.11,84.0
Sarasota,08/17,0.53,82.5
Sarasota,08/18,0.0,83.5
Sarasota,08/19,1.25,80.75
Sarasota,08/20,0.375,80.5
Sarasota,08/21,0.44999999999999996,81.5
Sarasota,08/22,0.375,81.0
Sarasota,08/23,0.20500000000000002,82.0
Sarasota,08/24,0.14500000000000002,84.75
Sarasota,08/25,0.425,85.5
Sarasota,08/26,0.005,86.25
Sarasota,08/27,0.005,84.25
Sarasota,08/28,0.0,84.5
Sarasota,08/29,0.175,84.75
Sarasota,08/30,0.14,83.75
Sarasota,08/31,0.695,82.75
Sarasota,09/01,0.025,83.5
Sarasota,09/02,0.1,84.5
Sarasota,09/03,0.625,85.25
Sarasota,09/04,0.0,85.5
Sarasota,09/05,0.095,84.75
Sarasota,09/06,0.22499999999999998,81.75
Sarasota,09/07,0.47500000000000003,79.75
Sarasota,09/08,0.51,80.75
Sarasota,09/09,1.135,81.0
Sarasota,09/10,0.06999999999999999,82.0
Sarasota,09/11,0.275,83.75
Sarasota,09/12,0.21500000000000002,83.5
Sarasota,09/13,1.3,77.75
Sarasota,09/14,0.775,77.5
Sarasota,09/15,0.14,81.5
Sarasota,09/16,0.01,81.25
Sarasota,09/17,0.01,83.0
Sarasota,09/18,0.025,82.0
Sarasota,09/19,0.215,81.75
Sarasota,09/20,0.16,82.25
Sarasota,09/21,0.09,79.25
Sarasota,09/22,0.0,78.75
Sarasota,09/23,0.0,78.0
Sarasota,09/24,0.0,80.25
Sarasota,09/25,0.0,77.5
Sarasota,09/26,0.0,80.0
Sarasota,09/27,0.275,81.0
Sarasota,09/28,0.015,-8.450000000000003
Sarasota,09/29,0.1,82.0
Sarasota,09/30,0.25,74.0
Sarasota,10/01,0.0,74.0
Sarasota,10/02,0.0,76.75
Sarasota,10/03,0.04,75.25
Sarasota,10/04,0.305,75.5
Sarasota,10/05,0.03,75.25
Sarasota,10/06,0.08,79.25
Sarasota,10/07,0.01,82.75
Sarasota,10/08,0.1,82.5
Sarasota,10/09,0.175,82.25
Sarasota,10/10,0.030000000000000002,81.0
Sarasota,10/11,0.265,82.0
Sarasota,10/12,0.10500000000000001,80.5
Sarasota,10/13,0.0,78.75
Sarasota,10/14,0.0,78.75
Sarasota,10/15,0.0,79.5
Sarasota,10/16,0.0,79.75
Sarasota,10/17,0.0,82.25
Sarasota,10/18,0.0,79.0
Sarasota,10/19,0.01,79.5
Sarasota,10/20,0.05,77.25
Sarasota,10/21,0.02,79.0
Sarasota,10/22,0.075,78.5
Sarasota,10/23,0.05,78.25
Sarasota,10/24,0.0,78.75
Sarasota,10/25,0.0,78.25
Sarasota,10/26,0.52,79.5
Sarasota,10/27,0.4,79.75
Sarasota,10/28,0.0,81.75
Sarasota,10/29,0.0,80.25
Sarasota,10/30,0.9,77.75
Sarasota,10/31,0.0,73.5
Sarasota,11/01,0.0,78.0
Sarasota,11/02,0.0,71.0
Sarasota,11/03,0.0,65.5
Sarasota,11/04,0.0,67.75
Sarasota,11/05,0.0,71.75
Sarasota,11/06,0.0,75.0
Sarasota,11/07,0.045,78.25
Sarasota,11/08,0.07500000000000001,77.25
Sarasota,11/09,0.15,76.75
Sarasota,11/10,0.25,78.25
Sarasota,11/11,2.725,80.0
Sarasota,11/12,1.575,78.75
Sarasota,11/13,0.005,76.0
Sarasota,11/14,0.08,76.75
Sarasota,11/15,0.0,76.0
Sarasota,11/16,0.0,78.5
Sarasota,11/17,0.0,73.0
Sarasota,11/18,0.0,66.5
Sarasota,11/19,0.0,67.25
Sarasota,11/20,0.0,66.75
Sarasota,11/21,0.08,71.75
Sarasota,11/22,0.075,71.5
Sarasota,11/23,0.0,72.25
Sarasota,11/24,0.0,69.5
Sarasota,11/25,0.0,70.0
Sarasota,11/26,0.0,72.5
Sarasota,11/27,0.0,72.5
Sarasota,11/28,0.0,71.5
Sarasota,11/29,0.0,72.25
Sarasota,11/30,0.33,71.5
Sarasota,12/01,0.1,61.5
Sarasota,12/02,0.0,53.0
Sarasota,12/03,0.0,56.25
Sarasota,12/04,0.0,66.5
Sarasota,12/05,0.025,67.25
Sarasota,12/06,0.005,62.75
Sarasota,12/07,0.905,61.5
Sarasota,12/08,0.0,56.25
Sarasota,12/09,0.0,52.0
Sarasota,12/10,0.0,55.0
Sarasota,12/11,0.0,58.75
Sarasota,12/12,0.0,60.75
Sarasota,12/13,0.0,69.0
Sarasota,12/14,0.03,71.0
Sarasota,12/15,0.0,68.5
Sarasota,12/16,0.075,67.5
Sarasota,12/17,0.065,65.75
Sarasota,12/18,0.0,55.75
Sarasota,12/19,0.0,54.75
Sarasota,12/20,0.215,62.0
Sarasota,12/21,0.275,62.25
Sarasota,12/22,0.0,60.0
Sarasota,12/23,0.0,59.25
Sarasota,12/24,0.1,63.75
Sarasota,12/25,0.255,60.5
Sarasota,12/26,0.015,48.25
Sarasota,12/27,0.0,49.75
Sarasota,12/28,0.0,59.25
Sarasota,12/29,0.0,65.0
Sarasota,12/30,0.0,65.75
Sarasota,12/31,0.0,70.75
Seminole,01/01,0.0,60.0
Seminole,01/02,0.0,60.0
Seminole,01/03,0.0,62.0
Seminole,01/04,0.0,74.0
Seminole,01/05,0.33,64.0
Seminole,01/06,0.0,52.0
Seminole,01/07,0.0,53.0
Seminole,01/08,0.0,57.5
Seminole,01/09,0.0,57.5
Seminole,01/10,0.0,61.0
Seminole,01/11,0.0,69.0
Seminole,01/12,0.0,74.0
Seminole,01/13,0.0,75.5
Seminole,01/14,0.0,71.5
Seminole,01/15,0.0,71.0
Seminole,01/16,0.0,74.5
Seminole,01/17,0.0,74.0
Seminole,01/18,0.0,
Seminole,01/19,0.0,71.5
Seminole,01/20,0.0,62.0
Seminole,01/21,0.0,53.0
Seminole,01/22,0.0,45.0
Seminole,01/23,0.0,45.0
Seminole,01/24,0.3,60.0
Seminole,01/25,0.0,66.5
Seminole,01/26,0.0,56.5
Seminole,01/27,0.0,55.0
Seminole,01/28,0.0,61.5
Seminole,01/29,0.0,60.0
Seminole,01/30,0.0,60.0
Seminole,01/31,0.0,
Seminole,02/01,0.03,64.0
Seminole,02/02,0.15,54.0
Seminole,02/03,0.0,54.0
Seminole,02/04,0.0,58.0
Seminole,02/05,0.0,63.0
Seminole,02/06,0.0,
Seminole,02/07,0.6,
Seminole,02/08,0.0,54.5
Seminole,02/09,0.0,59.0
Seminole,02/10,0.0,65.0
Seminole,02/11,0.0,68.0
Seminole,02/12,0.0,74.5
Seminole,02/13,0.0,77.0
Seminole,02/14,0.0,78.5
Seminole,02/15,0.4,64.0
Seminole,02/16,0.0,64.0
Seminole,02/17,1.55,69.5
Seminole,02/18,0.05,71.5
Seminole,02/19,0.01,74.0
Seminole,02/20,0.0,74.5
Seminole,02/21,0.0,67.5
Seminole,02/22,0.0,50.0
Seminole,02/23,0.0,56.0
Seminole,02/24,0.0,64.5
Seminole,02/25,0.0,66.0
Seminole,02/26,0.0,67.0
Seminole,02/27,0.8,65.5
Seminole,02/28,0.0,53.0
Seminole,02/29,0.0,54.0
Seminole,03/01,0.0,54.5
Seminole,03/02,0.0,56.5
Seminole,03/03,0.0,65.5
Seminole,03/04,0.0,71.0
Seminole,03/05,0.0,73.5
Seminole,03/06,0.01,77.5
Seminole,03/07,0.0,62.0
Seminole,03/08,0.0,56.0
Seminole,03/09,0.0,61.5
Seminole,03/10,0.02,64.5
Seminole,03/11,0.0,68.5
Seminole,03/12,0.0,71.0
Seminole,03/13,0.0,72.5
Seminole,03/14,0.0,72.5
Seminole,03/15,0.0,73.5
Seminole,03/16,0.0,75.0
Seminole,03/17,0.0,75.0
Seminole,03/18,0.0,74.5
Seminole,03/19,0.0,74.5
Seminole,03/20,0.0,74.0
Seminole,03/21,0.0,75.0
Seminole,03/22,0.0,75.5
Seminole,03/23,0.0,76.0
Seminole,03/24,0.0,78.0
Seminole,03/25,0.0,76.5
Seminole,03/26,0.0,77.0
Seminole,03/27,0.0,77.0
Seminole,03/28,0.0,77.5
Seminole,03/29,0.0,79.0
Seminole,03/30,0.0,79.0
Seminole,03/31,0.0,80.5
Seminole,04/01,0.7,75.0
Seminole,04/02,0.0,
Seminole,04/03,0.0,66.0
Seminole,04/04,0.0,69.0
Seminole,04/05,0.0,72.0
Seminole,04/06,0.35,66.0
Seminole,04/07,0.0,73.0
Seminole,04/08,0.0,73.0
Seminole,04/09,0.0,
Seminole,04/10,0.0,
Seminole,04/11,0.0,
Seminole,04/12,0.0,
Seminole,04/13,0.0,
Seminole,04/14,0.0,
Seminole,04/15,0.0,
Seminole,04/16,0.42,
Seminole,04/17,0.08,
Seminole,04/18,0.04,
Seminole,04/19,0.27,
Seminole,04/20,0.0,
Seminole,04/21,0.6,
Seminole,04/22,0.0,
Seminole,04/23,0.0,
Seminole,04/24,0.0,
Seminole,04/25,0.6,
Seminole,04/26,0.0,
Seminole,04/27,0.0,
Seminole,04/28,0.0,
Seminole,04/29,0.0,
Seminole,04/30,0.02,
Seminole,05/01,0.32,
Seminole,05/02,0.0,
Seminole,05/03,0.0,
Seminole,05/04,0.0,
Seminole,05/05,0.0,
Seminole,05/06,0.0,
Seminole,05/07,0.0,
Seminole,05/08,0.0,
Seminole,05/09,0.0,
Seminole,05/10,0.0,
Seminole,05/11,0.0,
Seminole,05/12,0.0,
Seminole,05/13,0.0,75.0
Seminole,05/14,0.0,74.0
